Container_ID,Declaration_Date,Declaration_Time,Trade_Regime,Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Risk_Flag
10000173,2020-01-01,10:38:05,Import,BE,PORT_20,UG,851712,IMP246,EXP473,37279.24,5181.2,5183.233605612821,LINE_MODE_10,65.3,0
10000174,2020-01-01,02:55:27,Import,BE,PORT_30,UG,620822,IMP373,EXP991,27429.61,2653.61,2652.524234747476,LINE_MODE_10,49.41,0
10000175,2020-01-01,12:12:13,Import,BE,PORT_20,UG,690722,IMP485,EXP696,143375.42,9830.33,9826.556918398766,LINE_MODE_40,57.84,0
10000176,2020-01-01,19:26:37,Import,BE,PORT_30,UG,690722,IMP283,EXP785,181702.86,5679.72,5676.081607418891,LINE_MODE_40,35.6,0
10000177,2020-01-01,06:10:38,Import,BE,PORT_20,UG,940350,IMP519,EXP601,287984.65,790.29,786.7877709236313,LINE_MODE_40,39.79,0
10000178,2020-01-01,17:39:46,Import,BE,PORT_30,UG,071080,IMP439,EXP118,81025.7,5564.98,5564.691392842119,LINE_MODE_10,54.21,0
10000179,2020-01-01,01:46:40,Import,BE,PORT_30,UG,940350,IMP418,EXP562,93041.5,5781.51,5781.51,LINE_MODE_40,696.3167298467225,1
10000180,2020-01-01,16:41:38,Import,BE,PORT_40,UG,690722,IMP728,EXP268,287850.32,3558.42,3555.0294758837663,LINE_MODE_40,58.11,0
10000181,2020-01-01,23:49:19,Import,BE,PORT_20,UG,440890,IMP829,EXP940,383615.5,7459.09,7459.193842061968,LINE_MODE_40,47.41,0
10000182,2020-01-01,16:32:21,Import,BE,PORT_40,UG,851712,IMP320,EXP201,-9518.92435383449,6592.41,6592.41,LINE_MODE_40,79.73,1
10000183,2020-01-01,11:14:02,Import,BE,PORT_20,UG,940350,IMP215,EXP635,478593.71,8370.73,8374.6668067623,LINE_MODE_40,26.21,0
10000184,2020-01-01,07:02:28,Import,BE,PORT_20,UG,851712,IMP678,EXP187,691672742.8450067,4421.88,4421.88,LINE_MODE_10,47.45,1
10000185,2020-01-01,09:09:17,Import,BE,PORT_40,UG,440890,IMP298,EXP941,415309.47,2274.49,2276.9610098627545,LINE_MODE_10,54.63,0
10000186,2020-01-01,22:54:46,Import,BE,PORT_20,UG,071080,IMP957,EXP372,20655.11,7448.88,7447.083958250731,LINE_MODE_40,13.71,0
10000187,2020-01-01,07:39:53,Import,BE,PORT_30,UG,440890,IMP338,EXP380,247460.05,9329.9,9326.624718722946,LINE_MODE_40,65.49,0
10000188,2020-01-01,14:11:07,Import,BE,PORT_20,UG,071080,IMP520,EXP293,250654.52,4651.26,4647.647303204873,LINE_MODE_40,48.07,0
10000189,2020-01-01,20:33:31,Import,BE,PORT_30,UG,851712,IMP749,EXP114,348996.71,422.46,420.16967870782173,LINE_MODE_40,39.1,0
10000190,2020-01-01,14:30:55,Import,BE,PORT_20,UG,071080,IMP151,EXP858,124018.87,6062.35,6061.2798418260745,LINE_MODE_10,71.95,0
10000191,2020-01-01,13:45:41,Import,BE,PORT_20,UG,620822,IMP754,EXP927,241555.88,8111.67,8113.664422221379,LINE_MODE_10,67.65,0
10000192,2020-01-01,06:13:56,Import,BE,PORT_40,UG,851712,IMP670,EXP914,123184.39,159.18,157.55043002828504,LINE_MODE_40,79.41,0
10000193,2020-01-01,05:49:28,Import,BE,PORT_20,UG,690722,IMP448,EXP288,124067.81,4854.82,4851.906158632094,LINE_MODE_40,36.6,0
10000194,2020-01-01,06:43:51,Import,BE,PORT_20,UG,940350,IMP901,EXP845,442316.54,7163.99,7162.538971613705,LINE_MODE_40,28.5,0
10000195,2020-01-01,20:16:00,Import,BE,PORT_40,UG,851712,IMP134,EXP611,80762.88,5496.51,5496.070286327845,LINE_MODE_40,47.03,0
10000196,2020-01-01,18:31:34,Import,BE,PORT_20,UG,851712,IMP150,EXP373,255067.04,9977.06,9976.80909385719,LINE_MODE_40,29.14,0
10000197,2020-01-01,08:24:39,Import,BE,PORT_30,UG,851712,IMP200,EXP605,269265.06,2775.73,2777.1427448357863,LINE_MODE_10,68.59,0
10000198,2020-01-01,18:37:32,Import,BE,PORT_40,UG,690722,IMP369,EXP684,343187.38,2708.15,2706.5275011725053,LINE_MODE_10,51.34,0
10000199,2020-01-01,21:42:20,Import,BE,PORT_30,UG,851712,IMP729,EXP760,346178.75,5063.92,5067.8666253743095,LINE_MODE_10,50.63,0
10000200,2020-01-01,13:04:19,Import,BE,PORT_20,UG,940350,IMP510,EXP427,212426.08,2955.67,2950.6755656735304,LINE_MODE_40,74.23,0
10000201,2020-01-01,23:24:53,Import,BE,PORT_30,UG,071080,IMP360,EXP191,112176.16,2934.13,2930.516330555425,LINE_MODE_10,36.93,0
10000202,2020-01-01,17:32:38,Import,BE,PORT_30,UG,940350,IMP739,EXP224,32137.55,902.84,899.1628533184821,LINE_MODE_10,76.61,0
10000203,2020-01-01,16:37:31,Import,BE,PORT_30,UG,071080,IMP637,EXP172,94386.89,5191.99,5195.226308883342,LINE_MODE_40,18.38,0
10000204,2020-01-01,19:39:04,Import,BE,PORT_40,UG,071080,IMP868,EXP160,296348.44,7743.53,7740.827413918425,LINE_MODE_40,61.18,0
10000205,2020-01-01,12:14:59,Import,BE,PORT_30,UG,440890,IMP632,EXP781,426444.3,7595.01,7599.76977505397,LINE_MODE_10,32.05,0
10000206,2020-01-01,04:17:20,Import,BE,PORT_20,UG,940350,IMP329,EXP235,82527.91,290.01,291.5033655423347,LINE_MODE_10,28.56,0
10000207,2020-01-01,19:33:24,Import,BE,PORT_40,UG,071080,IMP698,EXP656,127191.67,7973.94,7970.4761476599215,LINE_MODE_40,76.03,0
10000208,2020-01-01,15:02:19,Import,BE,PORT_20,UG,940350,IMP844,EXP198,406582.05,4913.48,4914.5440053162165,LINE_MODE_40,45.55,0
10000209,2020-01-01,08:05:48,Import,BE,PORT_30,UG,620822,IMP727,EXP556,312132.31,842.89,845.379570093652,LINE_MODE_10,50.97,0
10000210,2020-01-01,23:30:52,Import,BE,PORT_40,UG,851712,IMP657,EXP978,115549.59,4832.43,4831.163018867021,LINE_MODE_40,35.96,0
10000211,2020-01-01,07:59:42,Import,BE,PORT_40,UG,851712,IMP316,EXP612,161510.82,6267.01,6262.3707554995435,LINE_MODE_40,24.64,0
10000212,2020-01-01,17:25:09,Import,BE,PORT_40,UG,440890,IMP316,EXP361,129621.52,3627.94,3624.5990267551547,LINE_MODE_10,44.37,0
10000213,2020-01-01,00:17:07,Import,BE,PORT_20,UG,940350,IMP498,EXP334,466658.76,5164.85,5163.1133666646165,LINE_MODE_10,36.68,0
10000214,2020-01-01,17:59:16,Import,BE,PORT_30,UG,071080,IMP464,EXP274,444913.55,4171.8,4167.851356971291,LINE_MODE_10,37.01,0
10000215,2020-01-01,04:17:01,Import,BE,PORT_40,UG,440890,IMP496,EXP727,35462.49,5488.12,5492.9162671379,LINE_MODE_10,27.61,0
10000216,2020-01-01,08:31:51,Import,BE,PORT_40,UG,620822,IMP381,EXP201,177998.61,5204.12,5207.182073639147,LINE_MODE_40,72.73,0
10000217,2020-01-01,13:36:28,Import,BE,PORT_40,UG,940350,IMP101,EXP557,182743.97,4211.31,4209.439603723114,LINE_MODE_40,43.87,0
10000218,2020-01-01,05:13:30,Import,BE,PORT_30,UG,940350,IMP982,EXP855,417943.15,7146.89,7145.058214034115,LINE_MODE_10,67.7,0
10000219,2020-01-01,09:38:02,Import,BE,PORT_30,UG,620822,IMP126,EXP197,419380.78,232.25,228.84781936894245,LINE_MODE_10,48.59,0
10000220,2020-01-01,04:23:09,Import,BE,PORT_30,UG,620822,IMP516,EXP811,355654.24,3990.87,3995.731513281159,LINE_MODE_40,76.63,0
10000221,2020-01-01,06:40:21,Import,BE,PORT_20,UG,690722,IMP625,EXP548,61124.91,5809.36,5812.774439889613,LINE_MODE_40,26.47,0
10000222,2020-01-01,02:16:26,Import,BE,PORT_30,UG,940350,IMP553,EXP139,421039.68,458.71,459.8358421866104,LINE_MODE_40,69.66,0
10000223,2020-01-01,22:50:52,Import,BE,PORT_40,UG,690722,IMP587,EXP651,8562327873.66549,1069.54,1069.54,LINE_MODE_40,64.51,1
10000224,2020-01-01,00:45:00,Import,BE,PORT_30,UG,690722,IMP508,EXP905,97493.09,5656.36,5659.955961325673,LINE_MODE_10,42.56,0
10000225,2020-01-01,14:50:48,Import,BE,PORT_30,UG,940350,IMP947,EXP335,474510.3,5783.53,5785.2523214775065,LINE_MODE_10,57.44,0
10000226,2020-01-01,20:21:49,Import,BE,PORT_20,UG,620822,IMP778,EXP228,454794.1,521.59,520.5064575466255,LINE_MODE_40,36.59,0
10000227,2020-01-01,05:01:54,Import,BE,PORT_20,UG,071080,IMP828,EXP119,357100.48,462.92,460.7933159721831,LINE_MODE_40,37.18,0
10000228,2020-01-01,00:48:18,Import,BE,PORT_30,UG,940350,IMP155,EXP162,0.6740987290127304,2840.94,2840.94,LINE_MODE_40,51.1,1
10000229,2020-01-01,17:43:44,Import,BE,PORT_20,UG,620822,IMP640,EXP531,85177.74,3422.7,3420.085196193161,LINE_MODE_10,32.68,0
10000230,2020-01-01,09:16:34,Import,BE,PORT_20,UG,940350,IMP513,EXP840,432562.7,4250.05,4246.786898041057,LINE_MODE_10,36.99,0
10000231,2020-01-01,02:07:02,Import,BE,PORT_30,UG,851712,IMP773,EXP902,4.039611213098303,8516.25,8516.25,LINE_MODE_10,25.89,1
10000232,2020-01-01,05:21:16,Import,BE,PORT_20,UG,690722,IMP714,EXP991,412750.25,5685.42,5685.5228356626485,LINE_MODE_40,14.7,0
10000233,2020-01-01,06:56:42,Import,BE,PORT_40,UG,851712,IMP674,EXP542,285980.04,2689.34,2694.111163159812,LINE_MODE_40,45.65,0
10000234,2020-01-01,23:01:56,Import,BE,PORT_30,UG,690722,IMP248,EXP571,5451939767.032174,431.9,431.9,LINE_MODE_10,41.33,1
10000235,2020-01-01,20:43:25,Import,BE,PORT_30,UG,940350,IMP558,EXP728,306729.09,2319.99,2322.9878872696445,LINE_MODE_40,27.32,0
10000236,2020-01-01,23:42:44,Import,BE,PORT_30,UG,851712,IMP782,EXP327,447162.85,5318.54,5316.738559122718,LINE_MODE_40,16.41,0
10000237,2020-01-01,08:37:26,Import,BE,PORT_40,UG,620822,IMP538,EXP405,412225.97,3427.2,3422.5049181503855,LINE_MODE_40,75.01,0
10000238,2020-01-01,19:08:34,Import,BE,PORT_30,UG,440890,IMP462,EXP150,1.1128528398936415,1907.19,1907.19,LINE_MODE_40,65.56,1
10000239,2020-01-01,15:09:34,Import,BE,PORT_40,UG,071080,IMP162,EXP938,37013.21,9766.29,9766.810171661438,LINE_MODE_40,62.05,0
10000240,2020-01-01,07:29:04,Import,BE,PORT_30,UG,620822,IMP564,EXP518,93536.1,2509.83,2514.3202104124775,LINE_MODE_40,56.26,0
10000241,2020-01-01,10:48:26,Import,BE,PORT_20,UG,690722,IMP177,EXP630,260049.19,9827.6,9826.49973260186,LINE_MODE_40,67.62,0
10000242,2020-01-01,08:44:22,Import,BE,PORT_30,UG,690722,IMP187,EXP345,24050.03,8495.16,8497.900407399777,LINE_MODE_10,42.02,0
10000243,2020-01-01,12:04:39,Import,BE,PORT_40,UG,071080,IMP870,EXP789,272522.3,793.39,795.0644358971168,LINE_MODE_10,33.48,0
10000244,2020-01-01,06:26:27,Import,BE,PORT_40,UG,851712,IMP666,EXP600,239418.76,6112.2,6115.697065804688,LINE_MODE_40,57.23,0
10000245,2020-01-01,13:47:23,Import,BE,PORT_40,UG,620822,IMP534,EXP519,358982.95,3086.11,3089.010684863438,LINE_MODE_40,60.43,0
10000246,2020-01-01,22:59:45,Import,BE,PORT_30,UG,620822,IMP334,EXP727,109310.32,8982.85,8982.7042600318,LINE_MODE_40,70.1,0
10000247,2020-01-01,18:08:12,Import,BE,PORT_30,UG,690722,IMP122,EXP495,72265.94,4360.61,17124.890103075602,LINE_MODE_10,22.19,1
10000248,2020-01-01,20:30:17,Import,BE,PORT_40,UG,620822,IMP652,EXP293,204787.51,8854.37,8852.063321760686,LINE_MODE_10,77.36,0
10000249,2020-01-01,08:19:02,Import,BE,PORT_40,UG,851712,IMP465,EXP892,208310.49,7888.35,7890.496528597371,LINE_MODE_40,69.31,0
10000250,2020-01-01,08:16:43,Import,BE,PORT_40,UG,940350,IMP977,EXP848,55761.38,3053.08,3056.3347909720965,LINE_MODE_40,46.53,0
10000251,2020-01-01,14:25:52,Import,BE,PORT_30,UG,071080,IMP289,EXP843,357743.69,1592.11,1596.8402828226422,LINE_MODE_40,20.45,0
10000252,2020-01-01,11:20:25,Import,BE,PORT_40,UG,690722,IMP107,EXP216,245782.71,7407.76,7410.985062174879,LINE_MODE_10,74.36,0
10000253,2020-01-01,15:09:18,Import,BE,PORT_30,UG,851712,IMP163,EXP854,140320.75,3137.43,3138.4047483060467,LINE_MODE_40,30.49,0
10000254,2020-01-01,13:07:25,Import,BE,PORT_20,UG,440890,IMP253,EXP103,320404.05,4272.25,4274.835790526397,LINE_MODE_10,33.1,0
10000255,2020-01-01,17:47:40,Import,BE,PORT_30,UG,440890,IMP192,EXP266,383337.86,6974.61,6971.128155641101,LINE_MODE_10,33.72,0
10000256,2020-01-01,15:02:08,Import,BE,PORT_40,UG,690722,IMP551,EXP658,199908.59,1596.55,1596.9770558258508,LINE_MODE_40,73.05,0
10000257,2020-01-01,19:53:17,Import,BE,PORT_40,UG,940350,IMP129,EXP248,30741.05,9770.78,9773.184995102427,LINE_MODE_10,43.21,0
10000258,2020-01-01,00:03:54,Import,BE,PORT_30,UG,851712,IMP784,EXP368,116460.05,7918.12,7922.9504319658,LINE_MODE_40,62.06,0
10000259,2020-01-01,09:36:26,Import,BE,PORT_20,UG,071080,IMP640,EXP575,371484.42,9082.81,9082.316215037466,LINE_MODE_10,41.65,0
10000260,2020-01-01,20:49:20,Import,BE,PORT_20,UG,851712,IMP889,EXP541,493817.78,2313.81,2317.343624130994,LINE_MODE_40,54.84,0
10000261,2020-01-01,16:30:29,Import,BE,PORT_20,UG,071080,IMP470,EXP486,106539.75,5511.12,5511.166925320975,LINE_MODE_40,12.37,0
10000262,2020-01-01,11:15:52,Import,BE,PORT_40,UG,071080,IMP166,EXP863,188631.51,5905.64,5905.785935150478,LINE_MODE_10,21.58,0
10000263,2020-01-01,22:13:57,Import,BE,PORT_20,UG,940350,IMP723,EXP259,412861.64,6903.75,6900.3123956444315,LINE_MODE_10,44.31,0
10000264,2020-01-01,20:42:41,Import,BE,PORT_40,UG,620822,IMP667,EXP567,419042.42,164.39,159.57470391147024,LINE_MODE_40,55.46,0
10000265,2020-01-01,06:16:24,Import,BE,PORT_30,UG,440890,IMP246,EXP404,97040.7,9460.24,9457.778413775619,LINE_MODE_10,54.29,0
10000266,2020-01-01,02:06:59,Import,BE,PORT_30,UG,620822,IMP971,EXP361,217941.88,4286.77,4282.636050046491,LINE_MODE_10,12.65,0
10000267,2020-01-01,09:50:45,Import,BE,PORT_40,UG,940350,IMP362,EXP138,205079.82,836.62,834.8668371861646,LINE_MODE_40,67.67,0
10000268,2020-01-01,02:50:17,Import,BE,PORT_30,UG,071080,IMP739,EXP800,388198.75,3891.15,3889.7400533873238,LINE_MODE_40,47.15,0
10000269,2020-01-01,22:00:27,Import,BE,PORT_20,UG,071080,IMP426,EXP294,248636.98,1299.9,1301.2601723632808,LINE_MODE_10,18.26,0
10000270,2020-01-01,13:59:19,Import,BE,PORT_20,UG,940350,IMP450,EXP451,293487.9,9358.48,9360.680798966878,LINE_MODE_40,30.22,0
10000271,2020-01-01,11:07:14,Import,BE,PORT_20,UG,940350,IMP790,EXP693,242256.96,6372.41,6368.2035763154,LINE_MODE_10,69.73,0
10000272,2020-01-01,16:27:31,Import,BE,PORT_30,UG,440890,IMP785,EXP805,41141.47,8198.76,8201.622089169594,LINE_MODE_10,18.03,0
10000273,2020-01-01,04:12:36,Import,BE,PORT_30,UG,851712,IMP701,EXP880,456429.12,7593.0,7594.291811906905,LINE_MODE_10,35.16,0
10000274,2020-01-01,15:47:21,Import,BE,PORT_20,UG,851712,IMP631,EXP994,349727.68,3196.2,3191.269081347235,LINE_MODE_40,36.84,0
10000275,2020-01-01,06:45:31,Import,BE,PORT_40,UG,440890,IMP560,EXP200,302075.03,2421.23,2423.137068379284,LINE_MODE_40,43.27,0
10000276,2020-01-01,19:40:02,Import,BE,PORT_20,UG,851712,IMP628,EXP533,479204.6,3077.17,13748.82492478264,LINE_MODE_10,54.4,1
10000277,2020-01-01,21:39:56,Import,BE,PORT_30,UG,071080,IMP279,EXP374,161781.19,8614.73,8619.225216062307,LINE_MODE_10,43.57,0
10000278,2020-01-01,16:32:15,Import,BE,PORT_20,UG,690722,IMP115,EXP950,444312.44,8138.73,8134.827591752311,LINE_MODE_10,21.62,0
10000279,2020-01-01,08:15:56,Import,BE,PORT_30,UG,940350,IMP512,EXP901,246691.09,2133.54,2137.664405347762,LINE_MODE_40,64.38,0
10000280,2020-01-01,12:39:38,Import,BE,PORT_20,UG,940350,IMP493,EXP438,320913.46,6043.38,6041.837118637465,LINE_MODE_10,68.93,0
10000281,2020-01-01,07:47:19,Import,BE,PORT_40,UG,071080,IMP975,EXP629,382880.26,4817.79,4814.247919258756,LINE_MODE_10,60.14,0
10000282,2020-01-01,09:34:12,Import,BE,PORT_20,UG,620822,IMP233,EXP805,278503.68,7894.48,7894.940898552007,LINE_MODE_10,47.68,0
10000283,2020-01-01,16:12:08,Import,BE,PORT_40,UG,851712,IMP314,EXP162,244852.08,9024.16,9023.769293704154,LINE_MODE_40,72.79,0
10000284,2020-01-01,18:29:56,Import,BE,PORT_40,UG,690722,IMP821,EXP825,434397.97,3236.1,3232.7755553835527,LINE_MODE_40,73.92,0
10000285,2020-01-01,00:19:07,Import,BE,PORT_40,UG,940350,IMP872,EXP296,231707.48,9841.24,9837.951064721618,LINE_MODE_10,15.98,0
10000286,2020-01-01,18:20:49,Import,BE,PORT_20,UG,851712,IMP248,EXP822,85541.14,6323.31,6327.346111881564,LINE_MODE_40,74.75,0
10000287,2020-01-01,23:48:27,Import,BE,PORT_40,UG,071080,IMP695,EXP195,124814.79,8018.87,8020.69686031919,LINE_MODE_40,42.47,0
10000288,2020-01-01,12:23:32,Import,BE,PORT_30,UG,620822,IMP491,EXP330,177158.62,5297.36,5292.638294777183,LINE_MODE_10,24.93,0
10000289,2020-01-01,19:38:55,Import,BE,PORT_40,UG,940350,IMP160,EXP992,313425.16,6891.82,6893.6108230987165,LINE_MODE_10,44.37,0
10000290,2020-01-01,05:24:36,Import,BE,PORT_40,UG,690722,IMP339,EXP322,64123.22,5299.4,5301.830380103496,LINE_MODE_10,76.99,0
10000291,2020-01-01,22:13:09,Import,BE,PORT_40,UG,940350,IMP208,EXP898,347280.54,1587.91,1591.7489743180588,LINE_MODE_10,54.53,0
10000292,2020-01-01,09:58:34,Import,BE,PORT_20,UG,620822,IMP843,EXP392,392311.82,7524.93,7521.008556693772,LINE_MODE_10,60.44,0
10000293,2020-01-01,23:36:39,Import,BE,PORT_30,UG,620822,IMP427,EXP430,4.228232604441829,9189.96,9189.96,LINE_MODE_40,62.53,1
10000294,2020-01-01,23:25:52,Import,BE,PORT_40,UG,851712,IMP837,EXP426,138948.78,4753.6,4753.800374616377,LINE_MODE_40,30.59,0
10000295,2020-01-01,23:23:01,Import,BE,PORT_20,UG,851712,IMP277,EXP585,376613.13,5727.72,5725.639138294192,LINE_MODE_10,27.66,0
10000296,2020-01-01,19:38:07,Import,BE,PORT_20,UG,620822,IMP415,EXP194,335487.37,3413.07,3408.5595735470815,LINE_MODE_40,54.03,0
10000297,2020-01-01,20:29:27,Import,BE,PORT_30,UG,851712,IMP506,EXP449,54060.13,376.06,376.70451557326174,LINE_MODE_40,40.69,0
10000298,2020-01-01,13:31:02,Import,BE,PORT_30,UG,440890,IMP223,EXP160,302076.05,8447.27,8443.37106444384,LINE_MODE_40,34.99,0
10000299,2020-01-01,02:06:19,Import,BE,PORT_20,UG,620822,IMP444,EXP125,437210.21,1483.56,1479.115236278019,LINE_MODE_40,27.01,0
10000300,2020-01-01,15:58:50,Import,BE,PORT_40,UG,440890,IMP973,EXP557,356912.67,7219.55,7218.523420688468,LINE_MODE_40,62.16,0
10000301,2020-01-01,09:48:14,Import,BE,PORT_30,UG,851712,IMP980,EXP432,87689.82,1834.73,1838.5715472874847,LINE_MODE_40,34.7,0
10000302,2020-01-01,17:59:02,Import,BE,PORT_40,UG,620822,IMP298,EXP320,2.5334561084807197,1010.01,1010.01,LINE_MODE_40,48.01,1
10000303,2020-01-01,00:30:09,Import,BE,PORT_20,UG,940350,IMP381,EXP220,430427.84,9664.58,9665.550584655773,LINE_MODE_10,73.77,0
10000304,2020-01-01,15:27:38,Import,BE,PORT_40,UG,620822,IMP719,EXP990,448149.15,8968.85,8973.56458181141,LINE_MODE_40,20.57,0
10000305,2020-01-01,12:24:53,Import,BE,PORT_30,UG,851712,IMP534,EXP564,60319.3,217.34,221.46245637135647,LINE_MODE_10,41.28,0
10000306,2020-01-01,12:55:33,Import,BE,PORT_40,UG,690722,IMP212,EXP732,480646.26,7208.12,7208.12,LINE_MODE_40,846.1950148394444,1
10000307,2020-01-01,10:01:32,Import,BE,PORT_30,UG,620822,IMP136,EXP880,247447.85,7674.68,7677.219923056612,LINE_MODE_10,46.41,0
10000308,2020-01-01,21:14:04,Import,BE,PORT_20,UG,851712,IMP670,EXP554,346162.18,100.02,97.64822084265342,LINE_MODE_10,44.03,0
10000309,2020-01-01,23:37:02,Import,BE,PORT_30,UG,071080,IMP947,EXP557,1.2349467934585312,2969.71,2969.71,LINE_MODE_40,67.13,1
10000310,2020-01-01,11:22:03,Import,BE,PORT_20,UG,071080,IMP493,EXP816,54779.59,8895.97,8897.105020110854,LINE_MODE_10,74.67,0
10000311,2020-01-01,05:16:08,Import,BE,PORT_30,UG,851712,IMP502,EXP256,223470.58,4777.36,4777.36,LINE_MODE_40,874.1637696259457,1
10000312,2020-01-01,10:09:27,Import,BE,PORT_30,UG,940350,IMP907,EXP318,421287.92,2524.07,2520.598953270536,LINE_MODE_10,22.29,0
10000313,2020-01-01,01:26:26,Import,BE,PORT_20,UG,851712,IMP878,EXP465,234918.32,1387.09,5266.690230260586,LINE_MODE_10,73.66,1
10000314,2020-01-01,07:56:26,Import,BE,PORT_30,UG,440890,IMP288,EXP393,59041.96,1287.47,1290.7519417083404,LINE_MODE_10,56.07,0
10000315,2020-01-01,21:08:02,Import,BE,PORT_40,UG,071080,IMP781,EXP431,149284.98,6034.27,6034.368544432177,LINE_MODE_40,39.74,0
10000316,2020-01-01,22:37:08,Import,BE,PORT_40,UG,690722,IMP658,EXP187,226742.08,6481.46,6485.466242790429,LINE_MODE_40,19.23,0
10000317,2020-01-01,22:09:06,Import,BE,PORT_20,UG,620822,IMP965,EXP517,-6959.140338849607,1998.14,1998.14,LINE_MODE_40,65.64,1
10000318,2020-01-01,13:03:22,Import,BE,PORT_40,UG,940350,IMP301,EXP704,273488.97,8745.5,8743.964153896779,LINE_MODE_40,12.84,0
10000319,2020-01-01,07:59:15,Import,BE,PORT_20,UG,071080,IMP293,EXP834,259729.73,215.0,215.7529374599021,LINE_MODE_40,73.63,0
10000320,2020-01-01,15:49:54,Import,BE,PORT_40,UG,851712,IMP788,EXP202,363350.01,3903.02,3902.743270866275,LINE_MODE_10,42.81,0
10000321,2020-01-01,01:33:01,Import,BE,PORT_40,UG,851712,IMP921,EXP196,58609.02,942.19,942.19,LINE_MODE_40,402.5138354465628,1
10000322,2020-01-01,06:12:21,Import,BE,PORT_20,UG,440890,IMP892,EXP789,71701.48,525.26,524.8789286483186,LINE_MODE_10,51.88,0
10000323,2020-01-01,20:35:04,Import,BE,PORT_20,UG,690722,IMP144,EXP482,155956.57,1069.19,4020.795852224839,LINE_MODE_10,17.68,1
10000324,2020-01-01,01:20:07,Import,BE,PORT_30,UG,620822,IMP399,EXP193,325424.67,3320.07,3318.642523113691,LINE_MODE_10,20.77,0
10000325,2020-01-01,19:25:44,Import,BE,PORT_30,UG,620822,IMP475,EXP574,390529.57,5551.74,5555.097038129467,LINE_MODE_10,25.22,0
10000326,2020-01-01,09:14:55,Import,BE,PORT_30,UG,620822,IMP560,EXP161,377691.0,7984.76,7980.851100776652,LINE_MODE_40,54.89,0
10000327,2020-01-01,14:18:15,Import,BE,PORT_30,UG,440890,IMP107,EXP221,301494.18,2971.13,2967.1776693557185,LINE_MODE_10,18.2,0
10000328,2020-01-01,13:59:21,Import,BE,PORT_40,UG,440890,IMP632,EXP192,82624.82,2574.87,2575.666267152169,LINE_MODE_40,60.93,0
10000329,2020-01-01,05:53:11,Import,BE,PORT_40,UG,690722,IMP994,EXP197,406894.14,9642.04,9645.785918435453,LINE_MODE_10,41.77,0
10000330,2020-01-01,01:30:02,Import,BE,PORT_30,UG,940350,IMP902,EXP711,395343.82,5134.82,5137.807579400255,LINE_MODE_10,22.03,0
10000331,2020-01-01,03:59:01,Import,BE,PORT_30,UG,620822,IMP674,EXP510,482164.34,3618.75,3621.0665430364043,LINE_MODE_40,61.2,0
10000332,2020-01-01,08:03:38,Import,BE,PORT_20,UG,851712,IMP518,EXP572,286951.81,6188.06,6192.571666343937,LINE_MODE_10,21.86,0
10000333,2020-01-01,15:41:54,Import,BE,PORT_20,UG,690722,IMP562,EXP605,24665.02,2918.47,2917.3453427949808,LINE_MODE_10,40.71,0
10000334,2020-01-01,22:33:00,Import,BE,PORT_20,UG,690722,IMP850,EXP631,401193.49,4388.98,4385.54735421038,LINE_MODE_10,51.38,0
10000335,2020-01-01,23:05:15,Import,BE,PORT_30,UG,690722,IMP475,EXP165,31431.49,9389.46,9386.395031765182,LINE_MODE_40,54.03,0
10000336,2020-01-01,05:03:53,Import,BE,PORT_30,UG,071080,IMP151,EXP456,75708.35,7689.52,7688.649424864649,LINE_MODE_40,74.88,0
10000337,2020-01-01,19:48:36,Import,BE,PORT_40,UG,440890,IMP975,EXP138,479045.47,4829.41,4829.598531694377,LINE_MODE_10,18.52,0
10000338,2020-01-01,21:58:19,Import,BE,PORT_20,UG,690722,IMP218,EXP754,107693.73,9241.11,9236.394646622422,LINE_MODE_40,36.6,0
10000339,2020-01-01,17:52:28,Import,BE,PORT_20,UG,620822,IMP531,EXP253,359466.17,8150.16,8147.954928841878,LINE_MODE_40,17.94,0
10000340,2020-01-01,22:57:16,Import,BE,PORT_20,UG,440890,IMP626,EXP595,295738.81,8248.96,8244.219059742492,LINE_MODE_10,66.07,0
10000341,2020-01-01,14:36:04,Import,BE,PORT_20,UG,690722,IMP512,EXP313,107642.74,7338.58,7340.972278418122,LINE_MODE_10,11.12,0
10000342,2020-01-01,02:45:52,Import,BE,PORT_30,UG,690722,IMP918,EXP289,87535.66,5973.7,5972.714455061657,LINE_MODE_40,42.92,0
10000343,2020-01-01,19:58:23,Import,BE,PORT_40,UG,620822,IMP721,EXP702,85798.86,4582.93,4587.078788393201,LINE_MODE_40,77.45,0
10000344,2020-01-01,07:38:51,Import,BE,PORT_20,UG,440890,IMP341,EXP647,236669.03,9778.67,9780.511777356318,LINE_MODE_10,54.13,0
10000345,2020-01-01,08:48:36,Import,BE,PORT_30,UG,851712,IMP988,EXP806,186747.24,8419.83,8417.133798317676,LINE_MODE_10,65.76,0
10000346,2020-01-01,13:41:42,Import,BE,PORT_30,UG,851712,IMP154,EXP483,125020.57,8650.28,8649.998577958902,LINE_MODE_40,13.66,0
10000347,2020-01-01,17:07:19,Import,BE,PORT_30,UG,440890,IMP807,EXP134,84979.11,2703.5,2703.5,LINE_MODE_40,556.1416332042913,1
